UF,CIDADE,BAIRRO
PE,AGUAS BELAS,FAZENDA CALDEIROES - AGUA
PE,AGUAS BELAS,FAZENDA CERQUINHA
PE,AGUAS BELAS,FAZENDA CONCEICAO - AGUAS
PE,AGUAS BELAS,FAZENDA CORDEIRO - AGUAS
PE,AGUAS BELAS,FAZENDA FLORES - AGUAS BE
PE,AGUAS BELAS,FAZENDA GAMELAS
PE,AGUAS BELAS,FAZENDA LAGOA DA BOCA - A
PE,AGUAS BELAS,FAZENDA LAGOA DO SERROTINHO
PE,AGUAS BELAS,FAZENDA MATA ESCURA - AGU
PE,AGUAS BELAS,FAZENDA MOCOTO - AGUAS BE
PE,AGUAS BELAS,FAZENDA MUNDO NOVO - AGUA
PE,AGUAS BELAS,FAZENDA NAMBI - AGUAS BEL
PE,AGUAS BELAS,FAZENDA NOVA - AGUAS BELA
PE,AGUAS BELAS,FAZENDA PARAISO - AGUAS B
PE,AGUAS BELAS,FAZENDA PAU FERRO - AGUAS
PE,AGUAS BELAS,FAZENDA POCO NOVO - AGUAS
PE,AGUAS BELAS,FAZENDA QUIXABA - AGUAS B
PE,AGUAS BELAS,FAZENDA RIACHAO - AGUAS B
PE,AGUAS BELAS,FAZENDA RIACHO CALDEIRAO
PE,AGUAS BELAS,FAZENDA RIBEIRO ALTO - AG
PE,AGUAS BELAS,FAZENDA SANHARO - AGUAS B
PE,AGUAS BELAS,FAZENDA SANTA ANGELA - AG
PE,AGUAS BELAS,FAZENDA SANTA CRUZ DO DES
PE,AGUAS BELAS,FAZENDA SANTA HELENA - AG
PE,AGUAS BELAS,FAZENDA SANTA LUZIA - AGU
PE,AGUAS BELAS,FAZENDA SANTA MARGARIDA -
PE,AGUAS BELAS,FAZENDA SANTA MARIA - AGU
PE,AGUAS BELAS,FAZENDA SANTA RITA - AGUA
PE,AGUAS BELAS,FAZENDA SAO FRANCISCO - A
PE,AGUAS BELAS,FAZENDA SAO JOAO - AGUAS
PE,AGUAS BELAS,FAZENDA SAO JOSE - AGUAS
PE,AGUAS BELAS,FAZENDA SAO JUDAS TADEU -
PE,AGUAS BELAS,FAZENDA SERRA DOS CAVALOS
PE,AGUAS BELAS,FAZENDA TAPERA
PE,AGUAS BELAS,FAZENDA TRANQUILIDADE - A
PE,AGUAS BELAS,FAZENDA VERMELHA - AGUAS
PE,AGUAS BELAS,FAZENDA XAVIER
PE,AGUAS BELAS,GARANHUNS
PE,AGUAS BELAS,GARCIA
PE,AGUAS BELAS,IATI
PE,AGUAS BELAS,IGREJA NOVA
PE,AGUAS BELAS,IPANEMA
PE,AGUAS BELAS,ITAIBA
PE,AGUAS BELAS,PEBA DO GARCIA
PE,AGUAS BELAS,POVOADO
PE,AGUAS BELAS,RUA AGUAS BELAS - AGUAS B
PE,AGUAS BELAS,RUA COHAB - AGUAS BELAS
PE,AGUAS BELAS,RUA DA LIBERDADE - AGUAS
PE,AGUAS BELAS,RUA DO COMERCIO - AGUAS B
PE,AGUAS BELAS,RURAL
PE,AGUAS BELAS,RURAL - AGUAS BELAS
PE,AGUAS BELAS,RURAL AGUAS BELAS - AGUAS
PE,AGUAS BELAS,SALOA
PE,AGUAS BELAS,SAO RAIMUNDO
PE,AGUAS BELAS,SAO SEBASTIAO
PE,AGUAS BELAS,SI UMBUZEIRO DA LAJE
PE,AGUAS BELAS,SIT. PILOES
PE,AGUAS BELAS,SITIO AGUA BRANCA
PE,AGUAS BELAS,SITIO AGUAZINHA - AGUAS B
PE,AGUAS BELAS,SITIO ALDEIA FUNIO - AGUA
PE,AGUAS BELAS,SITIO ALECRIM - AGUAS BEL
PE,AGUAS BELAS,SITIO ALIANCA - AGUAS BEL
PE,AGUAS BELAS,SITIO ALTO BONITO
PE,AGUAS BELAS,SITIO ALTO DA LAGOA
PE,AGUAS BELAS,SITIO ALTO DEMA - AGUAS B
PE,AGUAS BELAS,SITIO ALTO QUEIMADO - AGU
PE,AGUAS BELAS,SITIO AMEIXA
PE,AGUAS BELAS,SITIO AMEIXA - AGUAS BELA
PE,AGUAS BELAS,SITIO ANGICO - AGUAS BELA
PE,AGUAS BELAS,SITIO ANGU - AGUAS BELAS
PE,AGUAS BELAS,SITIO ARAUJO - AGUAS BELA
PE,AGUAS BELAS,SITIO AREIA DO BRITO - AG
PE,AGUAS BELAS,SITIO AREIAS - AGUAS BELA
PE,AGUAS BELAS,SITIO BAIXA VERDE - AGUAS
PE,AGUAS BELAS,SITIO BALANCA - AGUAS BEL
PE,AGUAS BELAS,SITIO BALUNDI - AGUAS BEL
PE,AGUAS BELAS,SITIO BARBOSA - AGUAS BEL
PE,AGUAS BELAS,SITIO BARRA - AGUAS BELAS
PE,AGUAS BELAS,SITIO BARRA DA JANGADA -
PE,AGUAS BELAS,SITIO BARRA DA RIBEIRA -
PE,AGUAS BELAS,SITIO BARRA DA TAPERA - A
PE,AGUAS BELAS,SITIO BARRA DO BRITO - AG
PE,AGUAS BELAS,SITIO BARRA DO CALDEIRAO
PE,AGUAS BELAS,SITIO BARRA DO MORCEGO -
PE,AGUAS BELAS,SITIO BARRA DO TAPUIO - A
PE,AGUAS BELAS,SITIO BARRAGEM SANEPE - A
PE,AGUAS BELAS,SITIO BARRIGUDA - AGUAS B
PE,AGUAS BELAS,SITIO BARRO VERMELHO
PE,AGUAS BELAS,SITIO BASTIOES - AGUAS BE
PE,AGUAS BELAS,SITIO BELDROEGA - AGUAS B
PE,AGUAS BELAS,SITIO BEZERRA - AGUAS BEL
PE,AGUAS BELAS,SITIO BOA VISTA - AGUAS B
PE,AGUAS BELAS,SITIO BOM NOME BONITO - A
PE,AGUAS BELAS,SITIO BOQUEIRAO
PE,AGUAS BELAS,SITIO BREJINHO - AGUAS BE
PE,AGUAS BELAS,SITIO BRITO - AGUAS BELAS
PE,AGUAS BELAS,SITIO CABELO - AGUAS BELA
PE,AGUAS BELAS,SITIO CABO DO CAMPO - AGU
PE,AGUAS BELAS,SITIO CACHOEIRINHA - AGUA
PE,AGUAS BELAS,SITIO CACIMBA CERCADA
PE,AGUAS BELAS,SITIO CACIMBA DE FURNAS -
PE,AGUAS BELAS,SITIO CAHOEIRINHA - AGUAS
PE,AGUAS BELAS,SITIO CAIARA - AGUAS BELA
PE,AGUAS BELAS,SITIO CAICARA - AGUAS BEL
PE,AGUAS BELAS,SITIO CAITITU - AGUAS BEL
PE,AGUAS BELAS,SITIO CALDEIRAO DO MEIO -
PE,AGUAS BELAS,SITIO CALDEIRAO QUEIMADO
PE,AGUAS BELAS,SITIO CALDEIRAO UMBURANA
PE,AGUAS BELAS,SITIO CANSA - AGUAS BELAS
PE,AGUAS BELAS,SITIO CAPOEIRA DO GARCIA
PE,AGUAS BELAS,SITIO CARDOSO
PE,AGUAS BELAS,SITIO CARIRI
PE,AGUAS BELAS,SITIO CARRAPATEIRA - AGUA
PE,AGUAS BELAS,SITIO CERQUINHA - AGUAS B
PE,AGUAS BELAS,SITIO CIGANO - AGUAS BELA
PE,AGUAS BELAS,SITIO CIPO - AGUAS BELAS
PE,AGUAS BELAS,SITIO CIPRIANO - AGUAS BE
PE,AGUAS BELAS,SITIO COMUNATY - AGUAS BE
PE,AGUAS BELAS,SITIO COQUEIRO - AGUAS BE
PE,AGUAS BELAS,SITIO CORDEIRO - AGUAS BE
PE,AGUAS BELAS,SITIO CRAIBAS
PE,AGUAS BELAS,SITIO CURRAL NOVO - AGUAS
PE,AGUAS BELAS,SITIO CURRAL VELHO - AGUA
PE,AGUAS BELAS,SITIO DAMIANA - AGUAS BEL
PE,AGUAS BELAS,SITIO DELTRUEGA - AGUAS B
PE,AGUAS BELAS,SITIO EMPRENSA - AGUAS BE
PE,AGUAS BELAS,SITIO ENGENHO VELHO
PE,AGUAS BELAS,SITIO ESPINGARDA - AGUAS
PE,AGUAS BELAS,SITIO ESTREITO - AGUAS BE
PE,AGUAS BELAS,SITIO EXU DE BAIXO - AGUA
PE,AGUAS BELAS,SITIO FAZENDINHA - AGUAS
PE,AGUAS BELAS,SITIO FELIX DE BARROS
PE,AGUAS BELAS,SITIO FLORES - AGUAS BELA
PE,AGUAS BELAS,SITIO FRANQUIA
PE,AGUAS BELAS,SITIO GAMELEIRA - AGUAS B
PE,AGUAS BELAS,SITIO GARANHUNZINHO
PE,AGUAS BELAS,SITIO GARROTE BRABO - AGU
PE,AGUAS BELAS,SITIO GATO - AGUAS BELAS
PE,AGUAS BELAS,SITIO GONCALO
PE,AGUAS BELAS,SITIO GONCALO - AGUAS BEL
PE,AGUAS BELAS,SITIO GRAVATA - AGUAS BEL
PE,AGUAS BELAS,SITIO HERMINIO DE FORA -
PE,AGUAS BELAS,SITIO JACARE - AGUAS BELA
PE,AGUAS BELAS,SITIO JENIPAPO - AGUAS BE
PE,AGUAS BELAS,SITIO JOAO VIEIRA - AGUAS
PE,AGUAS BELAS,SITIO JUREMA - AGUAS BELA
PE,AGUAS BELAS,SITIO LAGES - AGUAS BELAS
PE,AGUAS BELAS,SITIO LAGOA DA ANTA - AGU
PE,AGUAS BELAS,SITIO LAGOA DA CANGALHA -
PE,AGUAS BELAS,SITIO LAGOA DA JUREMA - A
PE,AGUAS BELAS,SITIO LAGOA DA LAJE - AGU
PE,AGUAS BELAS,SITIO LAGOA DA PEDRA - AG
PE,AGUAS BELAS,SITIO LAGOA DO ALTO - AGU
PE,AGUAS BELAS,SITIO LAGOA DO BARRO - AG
PE,AGUAS BELAS,SITIO LAGOA DO JERIMUM -
PE,AGUAS BELAS,SITIO LAGOA DOS BOIS - AG
PE,AGUAS BELAS,SITIO LAGOA DOS CALDEIROE
PE,AGUAS BELAS,SITIO LAGOA DOS PATOS
PE,AGUAS BELAS,SITIO LAGOA SECA - AGUAS
PE,AGUAS BELAS,SITIO LAGOINA - AGUAS BEL
PE,AGUAS BELAS,SITIO LAJE GRANDE - AGUAS
PE,AGUAS BELAS,SITIO LAJEDO - AGUAS BELA
PE,AGUAS BELAS,SITIO LAJEDO ALTO - AGUAS
PE,AGUAS BELAS,SITIO LAJEIRO - AGUAS BEL
PE,AGUAS BELAS,SITIO LAJINHA - AGUAS BEL
PE,AGUAS BELAS,SITIO LAMARAO - AGUAS BEL
PE,AGUAS BELAS,SITIO LAVAGEM - AGUAS BEL
PE,AGUAS BELAS,SITIO LAZAO - AGUAS BELAS
PE,AGUAS BELAS,SITIO LOGRADOURO - AGUAS
PE,AGUAS BELAS,SITIO MACAMBIRA - AGUAS B
PE,AGUAS BELAS,SITIO MALEMBA
PE,AGUAS BELAS,SITIO MALHADA
PE,AGUAS BELAS,SITIO MALHADOR DA BARAUNA
PE,AGUAS BELAS,SITIO MANDACARU - AGUAS B
PE,AGUAS BELAS,SITIO MANGA - AGUAS BELAS
PE,AGUAS BELAS,SITIO MANGAS - AGUAS BELA
PE,AGUAS BELAS,SITIO MANISSOBA - AGUAS B
PE,AGUAS BELAS,SITIO MARCACAO - AGUAS BE
PE,AGUAS BELAS,SITIO MARIAS PRETAS - AGU
PE,AGUAS BELAS,SITIO MARTINS - AGUAS BEL
PE,AGUAS BELAS,SITIO MELANCIA - AGUAS BE
PE,AGUAS BELAS,SITIO MELEMBRAR - AGUAS B
PE,AGUAS BELAS,SITIO MELO - AGUAS BELAS
PE,AGUAS BELAS,SITIO MENINO DE FORA - AG
PE,AGUAS BELAS,SITIO MINADOR - AGUAS BEL
PE,AGUAS BELAS,SITIO MINADOR DO GARCIA -
PE,AGUAS BELAS,SITIO MOLHADA - AGUAS BEL
PE,AGUAS BELAS,SITIO MONTEIRO - AGUAS BE
PE,AGUAS BELAS,SITIO MORRO SOZINHO - AGU
PE,AGUAS BELAS,SITIO MULUNGU - AGUAS BEL
PE,AGUAS BELAS,SITIO NAMBI - AGUAS BELAS
PE,AGUAS BELAS,SITIO NAZARO - AGUAS BELA
PE,AGUAS BELAS,SITIO OLHO DAGUA DO GARCI
PE,AGUAS BELAS,SITIO PANASCO - AGUAS BEL
PE,AGUAS BELAS,SITIO PARREIRA - AGUAS BE
PE,AGUAS BELAS,SITIO PATOS - AGUAS BELAS
PE,AGUAS BELAS,SITIO PAU BRANCO - AGUAS
PE,AGUAS BELAS,SITIO PAU DARCO - AGUAS B
PE,AGUAS BELAS,SITIO PAU FERRO - AGUAS B
PE,AGUAS BELAS,SITIO PEBA
PE,AGUAS BELAS,SITIO PEBA DO GARCIA
PE,AGUAS BELAS,SITIO PEDRA DAGUA - AGUAS
PE,AGUAS BELAS,SITIO PEDRA DO BOI - AGUA
PE,AGUAS BELAS,SITIO PEDRA DO MOCO - AGU
PE,AGUAS BELAS,SITIO PEDRA MOLE - AGUAS
PE,AGUAS BELAS,SITIO PEDRA MONTADA - AGU
PE,AGUAS BELAS,SITIO PIAO - AGUAS BELAS
PE,AGUAS BELAS,SITIO PILARES - AGUAS BEL
PE,AGUAS BELAS,SITIO PILOES
PE,AGUAS BELAS,SITIO PINHAO - AGUAS BELA
PE,AGUAS BELAS,SITIO PINHOES - AGUAS BEL
PE,AGUAS BELAS,SITIO POCO DA CABRA - AGU
PE,AGUAS BELAS,SITIO POCO DO MOLEQUE - A
PE,AGUAS BELAS,SITIO POCO NOVO - AGUAS B
PE,AGUAS BELAS,SITIO PRAQUIO - AGUAS BEL
PE,AGUAS BELAS,SITIO PRATA
PE,AGUAS BELAS,SITIO QUEIMADA DO VIEIRA
PE,AGUAS BELAS,SITIO QUEIMADA GRANDE - A
PE,AGUAS BELAS,SITIO QUEIMADO DO GATO -
PE,AGUAS BELAS,SITIO QUILOMBO - AGUAS BE
PE,AGUAS BELAS,SITIO QUIXABA - AGUAS BEL
PE,AGUAS BELAS,SITIO RETIRO - AGUAS BELA
PE,AGUAS BELAS,SITIO RIACHAO - AGUAS BEL
PE,AGUAS BELAS,SITIO RIACHO - AGUAS BELA
PE,AGUAS BELAS,SITIO RIACHO DA CACHOEIRA
PE,AGUAS BELAS,SITIO RIACHO DO MUCAMBO -
PE,AGUAS BELAS,SITIO RIACHO DO SAL - AGU
PE,AGUAS BELAS,SITIO RIACHO FUNDO
PE,AGUAS BELAS,SITIO RIACHO FUNDO - AGUA
PE,AGUAS BELAS,SITIO RIACHO NEGRAS - AGU
PE,AGUAS BELAS,SITIO RIACHO SECO
PE,AGUAS BELAS,SITIO RIBEIRA DE BAIXO -
PE,AGUAS BELAS,SITIO RIBEIRA DO ALTO - A
PE,AGUAS BELAS,SITIO RIBEIRA DO JENIPAPO
PE,AGUAS BELAS,SITIO SACAO DO GARCIA - A
PE,AGUAS BELAS,SITIO SACO DA COBRA - AGU
PE,AGUAS BELAS,SITIO SALGADINHO - AGUAS
PE,AGUAS BELAS,SITIO SALGADO - AGUAS BEL
PE,AGUAS BELAS,SITIO SALINA DO GATO - AG
PE,AGUAS BELAS,SITIO SALINAS - AGUAS BEL
PE,AGUAS BELAS,SITIO SALOBRINHO
PE,AGUAS BELAS,SITIO SALOBRO - AGUAS BEL
PE,AGUAS BELAS,SITIO SANHARO - AGUAS BEL
PE,AGUAS BELAS,SITIO SANTA FE - AGUAS BE
PE,AGUAS BELAS,SITIO SAO JOAO
PE,AGUAS BELAS,SITIO SAO JOSE - AGUAS BE
PE,AGUAS BELAS,SITIO SAO MIGUEL - AGUAS
PE,AGUAS BELAS,SITIO SAO RAIMUNDO - AGUA
PE,AGUAS BELAS,SITIO SERRA - AGUAS BELAS
PE,AGUAS BELAS,SITIO SERRA BRANCA - AGUA
PE,AGUAS BELAS,SITIO SERRA DA PRATA - AG
PE,AGUAS BELAS,SITIO SERRA DAS EMAS
PE,AGUAS BELAS,SITIO SERRA DAS EMAS - AG
PE,AGUAS BELAS,SITIO SERRA DO CAPIM - AG
PE,AGUAS BELAS,SITIO SERRA DOS CABOCLOS
PE,AGUAS BELAS,SITIO SERRA DOS CAVALOS
PE,AGUAS BELAS,SITIO SERRA DOS CAVALOS -
PE,AGUAS BELAS,SITIO SERRA DOS MENINOS
PE,AGUAS BELAS,SITIO SERRA DOS SANTOS -
PE,AGUAS BELAS,SITIO SERRA NOVA
PE,AGUAS BELAS,SITIO SERRA PRETA - AGUAS
PE,AGUAS BELAS,SITIO SERRINHA DO GARCIA
PE,AGUAS BELAS,SITIO SERROTA - AGUAS BEL
PE,AGUAS BELAS,SITIO SERROTE - AGUAS BEL
PE,AGUAS BELAS,SITIO TANQUINHO - AGUAS B
PE,AGUAS BELAS,SITIO TANQUINHO DE BAIXO
PE,AGUAS BELAS,SITIO TAPERA - AGUAS BELA
PE,AGUAS BELAS,SITIO TAPERA DAS PIABAS -
PE,AGUAS BELAS,SITIO TAPUIO - AGUAS BELA
PE,AGUAS BELAS,SITIO TATAU - AGUAS BELAS
PE,AGUAS BELAS,SITIO TERRA DURA - AGUAS
PE,AGUAS BELAS,SITIO TERRA PRETA - AGUAS
PE,AGUAS BELAS,SITIO TIMBAUBA - AGUAS BE
PE,AGUAS BELAS,SITIO TOCO FERRADO - AGUA
PE,AGUAS BELAS,SITIO TORORO - AGUAS BELA
PE,AGUAS BELAS,SITIO UMBURANA - AGUAS BE
PE,AGUAS BELAS,SITIO VACA BRABA - AGUAS
PE,AGUAS BELAS,SITIO VARGINHA - AGUAS BE
PE,AGUAS BELAS,SITIO VASSOURAS
PE,AGUAS BELAS,SITIO VERMELHA - AGUAS BE
PE,AGUAS BELAS,SITIO VILAOZINHO - AGUAS
PE,AGUAS BELAS,SITIO XIXIACLA - AGUAS BE
PE,AGUAS BELAS,TANQUINHO
PE,AGUAS BELAS,TANQUINHO (RUR)
PE,AGUAS BELAS,TREVO DA BR - AGUAS BELAS
PE,AGUAS BELAS,VILA
PE,AGUAS BELAS,VILAS BELAS
PE,AGUAS BELAS,VL S. VICENTE DE PAULA
PE,ALAGOINHA,ALAGOINHA
PE,ALAGOINHA,ALAGOINHA (RUR)
PE,ALAGOINHA,ALVERNE
PE,ALAGOINHA,ALVERNE (RURAL)
PE,ALAGOINHA,BOM SUCESSO
PE,ALAGOINHA,BREJAO
PE,ALAGOINHA,BRETADOR
PE,ALAGOINHA,CAMPO DO MAGE
PE,ALAGOINHA,CARRAPICHINHO
PE,ALAGOINHA,CARRAPICHINHO (RUR)
PE,ALAGOINHA,CENTRO
PE,ALAGOINHA,COHAB
PE,ALAGOINHA,COQUEIRO
PE,ALAGOINHA,FAZ BOA UNIAO - ALAGOINHA
PE,ALAGOINHA,FAZ GUERREIRO - ALAGOINHA
PE,ALAGOINHA,FAZ MACHUCA - ALAGOINHA
PE,ALAGOINHA,FAZ SANTA MARIA - ALAGOIN
PE,ALAGOINHA,FAZENDA BOA ESPERANCA
PE,ALAGOINHA,FAZENDA BOA UNIAO
PE,ALAGOINHA,FAZENDA GUERREIRO
PE,ALAGOINHA,FAZENDA LAGOA DE DENTRO
PE,ALAGOINHA,FAZENDA LAGOA RASA
PE,ALAGOINHA,FAZENDA MAGE
PE,ALAGOINHA,FAZENDA MORRO
PE,ALAGOINHA,FAZENDA MULUGUN
PE,ALAGOINHA,FAZENDA MULUNGU
PE,ALAGOINHA,FAZENDA REGALO
PE,ALAGOINHA,FAZENDA SAO JOSE - ALAGOI
PE,ALAGOINHA,JENIPAPINHO
PE,ALAGOINHA,LAGE GRANDE
PE,ALAGOINHA,LAGE GRANDE (RUR)
PE,ALAGOINHA,MACHUCA
PE,ALAGOINHA,MAGE
PE,ALAGOINHA,MATADOURO
PE,ALAGOINHA,PERPETUO SOCORRO
PE,ALAGOINHA,PESQUEIRA
PE,ALAGOINHA,PINDOBA
PE,ALAGOINHA,RETIRO
PE,ALAGOINHA,RURAL
PE,ALAGOINHA,SAO JOSE
PE,ALAGOINHA,SIT. CAMPO DO MAGE
PE,ALAGOINHA,SIT. CEGO
PE,ALAGOINHA,SIT. LAGE CARRAPICHO
PE,ALAGOINHA,SIT. MAGE
PE,ALAGOINHA,SIT. REGALO
PE,ALAGOINHA,SIT. RETIRO
PE,ALAGOINHA,SIT. SAMAMBAIA
PE,ALAGOINHA,SIT. SAO GABRIEL
PE,ALAGOINHA,SITIO
PE,ALAGOINHA,SITIO AREIAS - ALAGOINHA
PE,ALAGOINHA,SITIO BARREIRAS - ALAGOIN
PE,ALAGOINHA,SITIO BARRIGUDA - ALAGOIN
PE,ALAGOINHA,SITIO BARRINHO - ALAGOINH
PE,ALAGOINHA,SITIO BOA ESPERANCA
PE,ALAGOINHA,SITIO BOA UNIAO - ALAGOIN
PE,ALAGOINHA,SITIO BOA VISTA
PE,ALAGOINHA,SITIO BOM SUCESSO
PE,ALAGOINHA,SITIO BOQUEIRAO DE FORA -
PE,ALAGOINHA,SITIO CACHOEIRINHA
PE,ALAGOINHA,SITIO CACIMBINHA
PE,ALAGOINHA,SITIO CACIMBINHA - ALAGOI
PE,ALAGOINHA,SITIO CAFUNDO - ALAGOINHA
PE,ALAGOINHA,SITIO CAJUEIRO - ALAGOINH
PE,ALAGOINHA,SITIO CAMPO DO MAGE - ALA
PE,ALAGOINHA,SITIO CANGA
PE,ALAGOINHA,SITIO CARRAPICHO
PE,ALAGOINHA,SITIO CARRAPICHO - ALAGOI
PE,ALAGOINHA,SITIO CORREDOR
PE,ALAGOINHA,SITIO CUMBRE - ALAGOINHA
PE,ALAGOINHA,SITIO JURUBEBA
PE,ALAGOINHA,SITIO LAGOA DE DENTRO
PE,ALAGOINHA,SITIO LAGOA RASA
PE,ALAGOINHA,SITIO LAGOA SECA - ALAGOI
PE,ALAGOINHA,SITIO LAVAGEM
PE,ALAGOINHA,SITIO LIMEIRA - ALAGOINHA
PE,ALAGOINHA,SITIO MAGE - ALAGOINHA
PE,ALAGOINHA,SITIO MILAGRE - ALAGOINHA
PE,ALAGOINHA,SITIO MONTE ALEGRE - ALAG
PE,ALAGOINHA,SITIO MULUNGU DOS INACIOS
PE,ALAGOINHA,SITIO NOVO - ALAGOINHA
PE,ALAGOINHA,SITIO PE DE CACHOEIRA
PE,ALAGOINHA,SITIO PE DE SERRA DO AMPA
PE,ALAGOINHA,SITIO PE DE SERRA DO MAGE
PE,ALAGOINHA,SITIO PENDOMA
PE,ALAGOINHA,SITIO PERI PERI
PE,ALAGOINHA,SITIO PINDOBA
PE,ALAGOINHA,SITIO POMPEIA - ALAGOINHA
PE,ALAGOINHA,SITIO PORTEIRAS
PE,ALAGOINHA,SITIO PRAZERES
PE,ALAGOINHA,SITIO REGALO
PE,ALAGOINHA,SITIO RETIRO - ALAGOINHA
PE,ALAGOINHA,SITIO RIACHO
PE,ALAGOINHA,SITIO RIACHO SALGADO
PE,ALAGOINHA,SITIO SAMAMBAIA - ALAGOIN
PE,ALAGOINHA,SITIO SANTA ROSA - ALAGOI
PE,ALAGOINHA,SITIO SAO GABRIEL - ALAGO
PE,ALAGOINHA,SITIO SAO LUIZ - ALAGOINH
PE,ALAGOINHA,SITIO SERRA DOS FELIPES
PE,ALAGOINHA,SITIO SETE BARAUNAS - ALA
PE,ALAGOINHA,SITIO SOCORRO - ALAGOINHA
PE,ALAGOINHA,SITIO TAMBOR
PE,ALAGOINHA,SITIO TINGUI - ALAGOINHA
PE,ALAGOINHA,SITIO TULHA DE MADEIRA -
PE,ALAGOINHA,SITIO UMBURANAS - ALAGOIN
PE,ALAGOINHA,SITIO VASSOURA - ALAGOINH
PE,ALAGOINHA,SOCORRO
PE,ALAGOINHA,ZILDA TUTU
PE,ALIANCA,ALIANA‡A
PE,ALIANCA,ALIANCA
PE,ALIANCA,ALIANCA (RUR)
PE,ALIANCA,BARRO
PE,ALIANCA,BARRO VELHO
PE,ALIANCA,BECO DO INPS
PE,ALIANCA,BOLIVIA
PE,ALIANCA,CAIXA DAGUA
PE,ALIANCA,CANAA
PE,ALIANCA,CAUEIRAS
PE,ALIANCA,CAUEIRAS (RUR)
PE,ALIANCA,CAVEIRAS
PE,ALIANCA,CEI
PE,ALIANCA,CENTRO
PE,ALIANCA,CHA DO ESCONSO
PE,ALIANCA,CHA DO ESCONSO (RUR)
PE,ALIANCA,CHA DOS CONSUS
PE,ALIANCA,CHADO ESCONSO
PE,ALIANCA,COHAB
PE,ALIANCA,COHAB II
PE,ALIANCA,COHAB NOVA II
PE,ALIANCA,COMERCIAL
PE,ALIANCA,CONDADO
PE,ALIANCA,COQUEIRAS
PE,ALIANCA,ENG JARDIM
PE,ALIANCA,ESCONSO
PE,ALIANCA,GAMELEIRA
PE,ALIANCA,J C SOBRINHO
PE,ALIANCA,JOSE COELHO
PE,ALIANCA,L JOEL C LIMA
PE,ALIANCA,LAUREANO - ALIANCA
PE,ALIANCA,LOT FRANCISCO ROBERTO
PE,ALIANCA,LOT GETULIO VARGAS
PE,ALIANCA,LOT JOAO BORBA
PE,ALIANCA,LOT JOSE BORBA CAVALCANTE
PE,ALIANCA,LOT NOVO
PE,ALIANCA,LOT PROGRESSO
PE,ALIANCA,LOT TOSCANO
PE,ALIANCA,LOT UEPA
PE,ALIANCA,LOT. B. NETO
PE,ALIANCA,LOT. DA VARZEA
PE,ALIANCA,LOT. JOAO C PEREIRA
PE,ALIANCA,LOT. JOAO COSTA
PE,ALIANCA,LOT. NOVO
PE,ALIANCA,LOT. ROSARIO
PE,ALIANCA,LOTEAMENTO
PE,ALIANCA,LOTTO BELIZARIO NETO
PE,ALIANCA,LOTTO NOVA ALIANCA
PE,ALIANCA,LOTTO PARQUE DE VAQUEJADA
PE,ALIANCA,LOTTO PARQUE DO ANGICO
PE,ALIANCA,MACAPARANA
PE,ALIANCA,MACUJE
PE,ALIANCA,MARACATU
PE,ALIANCA,NOVA ALIANCA
PE,ALIANCA,NOVA COHAB
PE,ALIANCA,PALHA
PE,ALIANCA,PAU DARCO
PE,ALIANCA,PE 062
PE,ALIANCA,POMBAL
PE,ALIANCA,PROGRESSO
PE,ALIANCA,R DO BARRO
PE,ALIANCA,RESIDENCIAL
PE,ALIANCA,RODOVIA - ALIANCA
PE,ALIANCA,ROSARIO
PE,ALIANCA,RURAL
PE,ALIANCA,SANTANA
PE,ALIANCA,SIT. STO. ANTONIO
PE,ALIANCA,STA. LUZIA
PE,ALIANCA,TEIMOSA
PE,ALIANCA,TIMBAUBA
PE,ALIANCA,TUPAOCA
PE,ALIANCA,TUPAOCA - ALIANCA
PE,ALIANCA,UEPA
PE,ALIANCA,UPATINIGA
PE,ALIANCA,UPATININGA
PE,ALIANCA,USINA ALIANCA
PE,ALIANCA,VARZEA
PE,ALIANCA,VICENCIA
PE,ALIANCA,VILA CAUEIRAS
PE,ALIANCA,VILA CHA DO ESCONSO
PE,ALIANCA,VILA DA COHAB
PE,ALIANCA,VILA MACUJE
PE,ALIANCA,VILA NOVA
PE,ALIANCA,VILA OURO
PE,ALIANCA,VILA STA. LUZIA
PE,ALIANCA,VILA TEIMOSA
PE,ALIANCA,VILA TUPAOCA
PE,ALIANCA,VILA UPATININGA
PE,ALIANCA,ZONA RURAL ALIANCA
PE,ALTINHO,AGRESTINA
PE,ALTINHO,ALAZAO
PE,ALTINHO,ALTINHO
PE,ALTINHO,ALTINHO (RUR)
PE,ALTINHO,ANTUNES
PE,ALTINHO,BARAUNAS - ALTINHO
PE,ALTINHO,BOA VISTA
PE,ALTINHO,BONITO
PE,ALTINHO,C GRANDE
PE,ALTINHO,CABECA DE NEGRO - ALTINHO
PE,ALTINHO,CACHOEIRINHA
PE,ALTINHO,CAIBRAS
PE,ALTINHO,CARAO - ALTINHO
PE,ALTINHO,CENTRO
PE,ALTINHO,CIRIACO
PE,ALTINHO,COHAB
PE,ALTINHO,CRUZEIROS - ALTINHO
PE,ALTINHO,CRUZEIROS (RUR)
PE,ALTINHO,DISTRITO
PE,ALTINHO,FAZ NOVA URAJA DHAMA - AL
PE,ALTINHO,FAZENDA
PE,ALTINHO,FAZENDA CARUARU - ALTINHO
PE,ALTINHO,FAZENDA SAO JOAO
PE,ALTINHO,GARROTE
